temperature,pressure,vibration,humidity,faulty
82.35782191822155,27.00850899003527,0.8407993087632668,48.69214281497559,0.0
60.235999513362025,36.28548398500522,1.1667600365182595,69.84976882495215,0.0
79.41310580767484,41.2652452481054,1.458704837291744,62.95507582117459,0.0
82.18194711754256,42.0755394990539,2.269423645234672,62.24724521909756,0.0
123.7507479199522,77.76763663958857,2.043137705777493,51.44601213691602,1.0
66.08123234613133,30.50270126452218,1.7565214616829077,46.53823550405791,0.0
84.53260663321035,24.927480708414453,1.2416162162268551,57.46174053700048,0.0
67.69599285794233,37.69199831056721,1.3958886451936237,38.33286727268958,0.0
82.90758424122428,32.36161394363328,1.2844101398252137,62.35055735507584,0.0
75.3629090951719,32.92988470502097,1.1412506989577893,46.54593048167466,0.0
51.6263830612441,44.78891731940976,0.0810240463385564,83.49252885901683,1.0
55.99929276816991,35.57136666064874,2.063640561716035,48.632211329409294,0.0
78.17889658025028,33.75662053977792,1.4251595260423415,40.63501686617239,0.0
68.1407551905123,37.40993984073112,1.3747960032159965,64.50847335732135,0.0
65.91899160839779,38.29884775268759,1.390014956663485,27.55110706041573,0.0
76.24119817052156,40.81435237121443,0.3040090552219299,46.33627152733536,0.0
56.48315394383666,47.1596160473144,0.6930492722605042,33.563658577800496,0.0
10.88537042357344,18.76057948547127,3.1262252522533145,29.433884546147773,1.0
86.72265904097527,38.59154174554398,1.5020006301182978,50.33703812257509,0.0
65.8850685543782,19.18542744841928,1.3374517642645372,44.32136852748585,0.0
51.30183660467836,41.58390873602657,1.6550879135914192,58.468697346842525,0.0
68.76863564647732,30.97314609560421,1.8494518957508828,41.41139753854381,0.0
65.86534838876725,40.61624258933861,1.4966607134736638,49.649681008471504,0.0
46.28340639141108,32.307640630327114,1.911078216328581,55.04344174629321,0.0
58.56980687926272,31.165168458751324,1.5769238301083206,61.24806306697876,0.0
79.55802745112481,24.27095973875432,1.6139736310313046,56.89913766554886,0.0
52.60286221221901,31.761636964637653,1.9922849229785995,51.28763736348433,0.0
61.392431982981805,24.98462191621238,1.1038729536126215,41.15032372707186,0.0
77.85800158650832,38.80206883773849,1.6247962380371916,30.31317861916613,0.0
73.07676653401114,36.95917841370184,1.7427969600220012,65.53279187692493,0.0
72.90897057590006,37.67499797498639,1.098030811636418,47.5698786937417,0.0
76.3472146856177,49.01833527297625,1.3352794476375829,53.76656592107279,0.0
66.11653061698841,39.29743851633389,0.3803386667178874,48.33372891945605,0.0
67.11451304124296,26.72321632314676,1.5589221630706502,37.50703074264854,0.0
82.18480214871687,41.56485980726937,1.784650833944691,46.95508545924674,0.0
65.63235762761782,38.55974652300941,1.731126164646524,63.76933731588662,0.0
76.66627883456891,31.70271083961429,1.5853685553103485,53.223950951269394,0.0
64.57326200265979,38.04661134676203,1.0753595190449543,52.1503581213723,0.0
75.22067296529615,13.50394203499138,3.4068543744349533,63.60981543622916,1.0
65.2979666121469,38.37575057146766,1.8650400462687984,46.21875419630406,0.0
60.60758459317993,37.79862330144071,1.3192038499653267,37.43819973278214,0.0
72.0084509311571,52.89576861649304,0.5306000453092111,53.67655546788775,0.0
71.76189822502693,30.8103657368838,1.3359648148176615,52.67010333430174,0.0
82.23083067095325,32.50826244080639,2.180769101424056,47.58865055612097,0.0
65.33504620771802,37.147306189556495,2.067462140799599,45.04000744664687,0.0
72.13293707372938,27.96285059559008,1.8125383985020365,54.86984707658864,0.0
72.60673765823907,35.7305178288908,1.3866533650506403,44.52825395856232,0.0
73.14247332595274,38.45882171360272,1.34665589223975,46.398020915150646,0.0
69.5134764842955,35.16096903664688,1.3151416576203536,53.36338561665531,0.0
75.62969236690572,19.99994090022451,1.3845755160481448,40.23068178909436,0.0
64.70667887551629,35.50706714110174,2.176717531453876,48.35844566506183,0.0
66.14327369022152,38.49898139343735,1.3463148401513845,47.20089426829519,0.0
71.16578512012464,29.244220925296503,2.105191304530881,58.0394814197255,0.0
77.03440133138895,26.07148659142484,2.223928883075682,37.72541286787705,0.0
70.2538842054241,34.749908686766034,0.6999053566189203,24.116408364485515,0.0
64.53319915412735,37.9827379892466,2.145526116351217,49.76196291904267,0.0
67.60498077978251,34.90107249406108,1.531553560746012,43.241195638920914,0.0
65.86394466578356,53.58087380210213,1.7965526996788697,35.7525409065382,0.0
76.57763176150374,36.9883608409519,1.1042661787435732,70.61934956003614,0.0
67.70451344639653,30.62246568894007,2.380750946746001,55.668169320620606,0.0
68.96745239850952,32.31866421418892,1.955906796785401,54.73649777413474,0.0
76.37605812231209,36.38454118856443,2.5301070363123404,50.86848519055397,0.0
75.38910043684659,29.958857358861223,1.1519414743268492,39.28781776989291,0.0
61.01972773675541,27.22039489850396,1.1906850246266405,46.86659090652866,0.0
74.9580502102757,44.17570294604136,1.4957931670143174,44.045286113383824,0.0
102.57436931975592,76.24883127173862,2.810592021813405,36.36722270446565,1.0
55.95183056072493,39.01787776281579,1.7330735652474771,63.69353367577767,0.0
84.71034690817103,27.4577980781562,1.5167757984091212,56.31217377651321,0.0
59.5308901731806,41.38472838929249,1.9681686904146647,46.3775830224262,0.0
75.36413899891343,40.24062414104421,1.1302447143529737,48.23390489836949,0.0
70.37541841486822,35.76486035290062,1.5932531084417,61.20189460406847,0.0
55.837729442073545,40.49461996362271,1.301129857877234,44.14726610128854,0.0
54.374541431134574,30.24397043240794,1.8341666148030804,41.91754507011976,0.0
68.2737270005918,35.070861629351164,1.7183838755552487,51.99776221835094,0.0
65.40909689781009,38.4699974876877,1.6619196331637252,49.5039548884122,0.0
66.97819413017379,33.91732612861512,2.3611336954935127,35.32727601807886,0.0
75.16946515748371,26.617800430887208,1.1897295622771695,40.98862609268384,0.0
69.43411511100105,36.53160572765882,1.957764895862372,34.67817583918544,0.0
65.86384334370358,40.55461104919439,1.7314563897465567,39.9232693521224,0.0
79.57304822593531,33.69093063314007,2.210200461564928,56.93386703799018,0.0
59.06666867238602,70.0479324065162,3.5829059971909683,89.24491061959954,1.0
70.94621044669358,29.53295170783896,1.7734842365636,58.54070250711953,0.0
72.55383755674318,29.52150312208883,2.0709154638681166,66.75975871068005,0.0
94.37214034275004,43.90438165452237,4.460650198764148,34.2817969017219,1.0
75.01782736167544,31.298106816029296,1.122012354342494,57.1753051640068,0.0
55.364850518678814,41.28148065848301,0.4527812366425485,23.994640725709765,0.0
66.23699275075003,36.96233394109548,1.596339964924736,38.80054729422787,0.0
90.9584350180916,29.72540692178266,1.3466136576681849,46.04540903295471,0.0
73.16358321536144,41.97379539347309,1.197468154639015,51.66586499155859,0.0
85.0913101340455,30.07177965025636,1.1997765172056627,49.97473339152213,0.0
76.6536893503283,39.51598563237998,1.7433097400640556,60.39090421976736,0.0
86.95722877810866,40.16638113282969,0.8953377661107933,51.62443905204075,0.0
74.36323669674032,39.86613733075352,1.4390771943444824,57.94544798213313,0.0
66.5408067095283,44.39851246068554,1.1954319555712185,61.672470934457,0.0
75.44583376458341,58.81572955218089,1.9790722925828097,53.79793643748101,1.0
77.18185725707934,34.76518638307444,0.8897928945944577,66.06347039530311,0.0
73.01107339191742,39.339391756256816,0.7923830345667637,48.60129641227287,0.0
67.51308873816453,34.87156768601131,1.683764523780706,36.3555944114874,0.0
67.4505302959641,53.4133988164062,1.034421074921699,46.49272871432134,0.0
69.54588782067762,33.25595495103101,1.132839998843313,53.88182292724152,0.0
64.0842861116417,24.67246224405421,2.3009493957949907,52.96772507084235,0.0
52.74228875187427,40.74665234555397,1.0413966518324873,21.84189505522706,0.0
55.64090476131472,37.35535182147238,1.5601749576885855,50.101976820071165,0.0
11.749261570059463,60.35695795510394,2.061125678742962,88.85090806793828,1.0
38.99185163191793,42.78766530502843,3.774645112240883,12.60195964783204,1.0
56.527460824186505,36.39058820195879,1.87723291446756,31.94366708377456,0.0
54.77640813782109,19.592177452439188,1.1697763159962085,49.03944913829924,0.0
64.10728348210694,27.84946855534709,1.385559918421029,47.10262913147639,0.0
67.57301252174719,22.008657259440263,1.4696572833990398,48.56678931435647,0.0
83.70536143996713,13.220366872064488,1.4912413185521258,38.77966829377083,0.0
59.960426279185015,39.27477770763028,1.265464691028091,51.70784147600208,0.0
68.49883048746193,23.35162805322853,0.5896702534003481,43.83248655848068,0.0
76.59649998082371,32.98117214407288,2.3129889800032,67.18921573723013,0.0
86.4354150912053,45.82761249180895,2.050214221128432,57.23879686600544,0.0
83.93181257934906,39.87607916969952,2.1164592933387416,56.17620814340702,0.0
61.24381746615243,33.527305063872646,1.0679139604130174,51.86047712151212,0.0
64.14207276551309,40.97647062259298,1.2718829976957529,43.01106904170162,0.0
82.33724278336193,32.03383522671592,1.2904331032055476,56.509316224999495,0.0
129.06544517335234,13.105005481255406,0.8732392845701881,23.750392890928165,1.0
60.09463674869312,30.74497799768537,0.9813369008493288,59.4815001180211,0.0
68.37876024520142,35.437558922997006,1.4464363914146618,54.83290496429023,0.0
71.92651532648024,23.95717651669452,1.6261991033260246,45.82257632958421,0.0
65.75168652474362,42.72211507504358,1.9563634065599045,38.01295768322049,0.0
69.74973041254856,36.9189820182778,0.9849524617552552,46.47895005855571,0.0
59.73630792334108,40.05134885017925,0.8077016876363255,50.361525279258274,0.0
74.51225319318507,32.750371236777866,1.5768819147723532,50.30504814500428,0.0
63.68422270834669,27.60059347424581,1.186168651986652,44.931126501327775,0.0
59.95709436505747,33.60231169656021,1.669070162678966,57.5436872593221,0.0
67.73521108098473,47.7161842888309,0.7763019539705297,51.39563152821337,0.0
148.13252150384545,35.57646248986855,2.5471467439519,48.5358838762553,1.0
68.49679539728128,28.19841803348276,2.05158696939682,56.73169814820252,0.0
76.62130674521046,18.47757779967512,1.364445153676603,64.60556635583545,0.0
108.3371741431309,44.3305210462339,2.600341940005996,26.18386679255489,1.0
70.28181157369129,40.1323331594881,1.3246633031707018,59.96581295274622,0.0
74.42316868164485,41.578738389500415,0.7382647453482263,51.212446952959056,0.0
71.47298000389084,23.12955315973341,1.676375112629436,77.09276648471035,0.0
78.6960592010566,28.79514716318087,1.070762054413679,58.24659562849253,0.0
56.84184183572493,37.98922724496919,1.8602284475380348,32.03541278829995,0.0
81.78512689798423,29.39000364476739,0.7981508076273788,60.36432355745167,0.0
72.57198970355927,52.18965035149641,0.8719223627463066,39.09261942276652,0.0
82.71555094994159,40.3002882671889,0.5241286954947753,39.80829378698096,0.0
69.17284976103507,41.939155943983806,1.472824362799899,65.69719587420859,0.0
74.46536506940711,35.7793387445145,1.38178703081466,57.58522540764731,0.0
64.4901819646175,21.56397765669277,1.3231474788722088,51.12991767577995,0.0
75.34207862374674,50.41076324576908,1.5306263551701935,57.10342481352485,0.0
60.361865345190566,39.04319245465238,1.7037393562669112,17.317102408796224,1.0
78.8404539636105,25.329129083034225,1.5668394191188115,31.52599939144424,0.0
72.81191423969376,34.33841803985281,1.3404959847635731,53.96277539886872,0.0
61.9503351914744,33.929765019830086,1.488807671751595,54.78940188932631,0.0
75.97228218253385,39.13460212659561,1.812614235436551,63.40969613409345,0.0
67.9979874569963,38.47632077803432,1.246166075395147,53.35753993851274,0.0
65.08363814367952,40.01501650823217,1.1775955318032585,44.622234441954525,0.0
71.43426566857494,48.42444480362076,2.042594458067181,54.697626896341085,0.0
55.07537729994007,24.455263713635954,1.5901423864951183,71.05975674165536,0.0
66.46314240432994,29.96640314423741,0.9702407076529116,65.53131203539355,0.0
61.79121077590313,35.73936917871389,1.639883853864108,64.93241559472105,0.0
46.15693211214254,34.219034433807394,1.1228376807267966,26.354846301441626,0.0
108.6480060601737,47.34745221836699,4.59742121791579,43.65485047422133,1.0
64.83570356112428,22.190550409507416,2.2277491460394714,61.15124315494968,0.0
81.96571501664491,41.34168814186932,2.601654907628878,47.04028496113801,0.0
75.78928648571235,44.33832573907024,0.1703594079763006,37.97790952380045,0.0
71.25901388394959,36.57898084351728,1.4981644557597422,49.777048787462704,0.0
77.76027913843475,37.87134066992528,0.9654478544170184,43.89507673727967,0.0
66.97954500510136,38.26151789469742,1.930092605390922,53.19500766415519,0.0
69.54877109675948,34.976678788681646,0.4622024675610816,35.008202820992494,0.0
67.05544242411966,28.10969518091279,1.3877224792046736,75.34532568606136,0.0
51.69367103143543,35.54657703951854,0.2587280070445807,44.89961825485665,0.0
44.63238126914032,35.19328531790731,1.5510474812289166,88.21288188267445,1.0
65.88975063496827,33.72537137992519,2.2079553202463384,62.22544152932989,0.0
62.43204911430539,27.778765120097443,2.33462347118825,65.68681918841358,0.0
66.00534509527147,37.62100973862732,0.8303648422573495,38.0602881697408,0.0
63.90487797840717,38.5954681275781,1.3705205826162432,51.36973089598668,0.0
74.72597482413043,18.452994276551745,0.7277725454582229,37.09631617420361,0.0
60.27235483239999,30.97930788875452,1.927099824306408,43.62788175140985,0.0
59.01379574822188,36.931272930960375,1.191925935553686,36.54119585239955,0.0
84.62254604034729,29.237771387296547,0.9825974182773112,58.76371189834023,0.0
81.66370545669253,21.75488511863934,1.2024155004624104,47.00673026704116,0.0
67.41991463802391,31.18124113244933,1.4694021294460482,40.99360252021879,0.0
74.49218721285034,40.25518965055718,1.1577071904293348,46.37665541725137,0.0
78.42513896455004,40.80472140385857,0.3275138652393974,60.98969995819137,0.0
75.0249969612929,40.76791322744736,1.9756663030552724,54.68702967249409,0.0
75.45786713532355,29.68933517739448,0.862064500049038,45.13304651170486,0.0
65.85373099428136,38.51874309178263,1.0032832004334422,44.53816636558181,0.0
84.41568620657901,44.89744640231207,1.806442035881592,47.42569475889153,0.0
50.52657525859186,45.055024253399374,1.6488344576563971,60.70582669675764,0.0
61.85989330708444,31.12035564097908,1.5158848563488174,60.15826144734348,0.0
57.52216818035151,31.13073090049945,1.2476422690824245,75.13643468208903,0.0
27.58743243864134,10.782587565078137,3.4886343992400914,47.00170056545165,1.0
66.41970620253014,21.36302433458308,2.21587474212054,55.017163242341965,0.0
82.7951866976016,34.893735288327846,2.8323072460007173,44.31855094744586,0.0
81.90548594343596,34.25112781306907,1.6418392248494262,54.04962197591166,0.0
57.04921227936384,43.465360750592815,2.0660484404173447,55.12583152688558,0.0
63.914102767603,37.57267632298205,0.6221160711209731,42.54236255889334,0.0
67.74737357508647,29.200686769876025,1.3954680091637457,53.175427570190095,0.0
79.96570510579447,33.09115574628298,2.6056665143007667,47.98000002941383,0.0
75.646059258936,33.50135752142959,2.504454709548064,34.52758402546782,0.0
65.1701607392716,36.73951264580674,1.164251243026257,41.77923305038329,0.0
57.75701763710634,39.54915692810216,1.517377239145924,36.32064613908658,0.0
63.07649225766206,41.478895878967,1.1613188856391157,56.43639707533113,0.0
84.24495821246947,19.459435428500747,1.7845147686298797,67.04129629532842,0.0
56.81482316950171,65.69045396124903,0.0692889438477456,69.76042284971875,1.0
70.68562974806028,22.428640013293595,1.0505630945613351,62.24981408055885,0.0
55.91000645518934,18.57738588625395,3.275657845639828,56.28079156253679,1.0
78.5765962320202,40.19105540723072,1.5550174119664246,46.01003855777704,0.0
81.81891092959961,30.69410295940169,1.1929047909372537,51.664383973708205,0.0
86.73363946152523,39.22907852267648,0.6656852867496071,65.12796068814725,0.0
82.96994546561109,21.221944528339847,1.0604918655247744,56.744048010569486,0.0
54.65885829264378,44.9474262248234,1.9615167186178648,41.582659310058986,0.0
78.59587886979801,34.0427287802148,2.2268170754374736,42.518420627014095,0.0
52.57778307364725,41.20540239692552,1.1747630002703917,53.78979362363431,0.0
79.78422112028035,36.40538969993423,2.22350230879253,48.50469635456731,0.0
57.65651128120078,32.60744731815956,1.3778000822312446,44.93051309740374,0.0
73.8737148063299,26.12312505677576,1.6785964394974695,52.67621052562665,0.0
68.62551485372308,23.805262673209832,1.0754882839589823,49.020342679032446,0.0
65.42151613817511,30.195946916688293,1.5218218184397938,44.09219422625773,0.0
59.82235690923047,23.62353202265655,1.888460927380096,48.65948563802989,0.0
60.06410484405964,40.765113850858135,1.4754129349864549,54.10953330708031,0.0
55.77770350493793,39.38021224348496,2.1222744953815296,45.48814684801869,0.0
78.20232398305984,45.20197610337578,1.494116081088183,39.08119428264936,0.0
76.68741655592513,34.57795913599387,1.5344118288523243,47.04334387914572,0.0
63.5851309095569,46.0251414439809,1.33597177466162,25.745171014473133,0.0
75.51740799910921,35.373098932527725,1.5520232405195429,60.63955845045847,0.0
61.97569960135164,24.867689368440224,1.629692166721401,60.65418039151758,0.0
68.95657207013107,37.52870257687147,1.929331719538788,58.68657240735563,0.0
52.30924095110882,27.09597745597648,2.4408106446788853,57.18913837203348,0.0
69.40173856470096,34.096151015147115,1.1703504815747747,56.63910327566857,0.0
60.26453800295531,27.091767937072795,1.0733909409290605,58.73424819947326,0.0
67.65075728479026,45.10831208637207,1.3745726693861524,49.07091530151717,0.0
79.86376505905938,35.585755602499724,2.095617597590371,38.03062073331896,0.0
65.83374694384537,36.30742256308905,0.9253477113049192,53.03392375197781,0.0
52.29518862223922,29.14512632113549,1.7541843383609754,46.95556929160679,0.0
26.5368186385046,25.984093441878866,1.1921273598934374,32.422369499872474,1.0
135.92402339206703,39.61039669210663,1.559439523797448,80.95619512470712,1.0
55.14439626963028,33.62366912587622,2.622341127715128,39.50871270112147,0.0
63.08091930118756,37.88180829661943,1.0934885739155888,63.19101027445988,0.0
65.03067974882022,38.58730599583288,1.480915206516786,73.00030685144452,0.0
80.18923240089899,41.85167850519029,1.932817092409837,51.19535130304903,0.0
67.53616597485453,26.0789898986921,0.9061994413113266,66.91650408397663,0.0
77.42095372009307,19.75010703928496,1.4458330583777057,43.190331640870205,0.0
74.96400117733941,30.27822426955492,1.0719495862813848,66.22358158763366,0.0
70.84526983784325,36.96221545774086,1.1938000701971436,54.966856193044805,0.0
20.726321650231025,77.32317922130662,3.689430912081429,61.13789966934018,1.0
60.48081539977764,42.57294646664349,1.7483688783878593,52.373481194895305,0.0
75.00143033113883,35.89585546097006,1.2480346600193304,40.628594763189575,0.0
62.78262446662747,42.49893931402944,2.2150151944606846,48.49411660591365,0.0
72.90947364339485,39.86793318942463,1.639229394723705,51.62961670856347,0.0
55.04458463501796,34.58465312979151,2.130214699611629,79.61283696951351,0.0
54.51039474946525,35.694088603701175,1.5064506477841528,52.70644886259964,0.0
75.13600106569717,46.195343413231065,1.37909104373551,35.52537742972841,0.0
63.04305122802936,35.67978370108662,1.518546170968228,50.03962181121075,0.0
44.70439922305697,36.71986253963638,1.667563066536832,43.90178783272701,0.0
66.98896304410711,32.05772378743156,1.161830142118227,63.45871058375639,0.0
63.4546642900169,39.53286266268072,1.6098008409067743,50.04098437450524,0.0
66.53228423233288,35.85335724293636,2.1257896913413483,48.49513683849894,0.0
67.84390421431978,41.35806817977547,1.7836528126461302,60.1136825719018,0.0
62.22183312409125,44.51381169004628,1.157976984810479,60.77416498852173,0.0
56.95410556199528,21.76391684069803,1.3318398140852394,50.02125542157916,0.0
77.4698084010471,47.20972767037023,1.0933200317755545,44.00778205469151,0.0
62.226285151540935,33.60444852571774,1.5142344702192052,39.83299047248048,0.0
61.4383015933825,35.173704147878745,1.4367369752356751,43.21379382463118,0.0
66.99534051279296,39.70748944192246,1.1836758742799904,47.82750671581902,0.0
77.59155160302647,32.41465867438012,2.5460492858089543,55.82166996737348,0.0
61.75387749565239,37.24742797558261,1.769481536327861,46.75698114679797,0.0
71.49597957518787,34.36997691004288,2.1441052355330417,65.01938548798466,0.0
33.57292383835004,21.56448609072667,1.3699091265574488,19.43632025981559,1.0
69.62429355020518,32.56524103156839,1.4256898082842724,41.20725537919322,0.0
69.13298863851792,35.771016984912286,1.5813078117911337,44.22118162997144,0.0
65.52038661550024,23.53148861627648,0.9724491848666578,51.09836929204074,0.0
61.0640498628088,38.86278996598487,1.032757325845249,54.673795697267884,0.0
61.01215951676872,36.85755603713862,1.5100148744121735,48.77113958023087,0.0
70.0197684475581,22.78303363731396,1.3555537928329764,40.5504372922025,0.0
65.11113880956309,25.492922634079434,2.2928872840231693,58.9949996247716,0.0
56.555494889657226,21.625909813374665,2.522469399015513,50.438141928317606,0.0
63.26509375756132,25.55814612639704,1.547088234586821,72.09628652190862,0.0
68.72450879622465,31.297149714284963,1.3505080013140796,56.534373706720665,0.0
79.6387911679491,49.6604899228481,0.9342473493239188,49.455756996286944,0.0
70.74509593826772,43.35984396106555,1.4414054829677307,57.40024252780098,0.0
73.81309612264785,30.295851847704263,1.3402437750404823,51.42451759052061,0.0
60.01939372685587,43.42037848587799,1.8984679628292973,50.20003219827464,0.0
77.67434729152909,29.50768997476985,1.1053767025569017,57.311108396894745,0.0
79.51306244299484,55.18698665119646,0.7198790112231414,60.87318378658628,0.0
81.06588843693356,66.13211387371834,1.0175889424691775,86.49845253844205,1.0
147.41649680307432,51.08226223043224,3.0184490167154654,68.92078122728404,1.0
71.84970575073156,25.80656318226576,2.176854919988256,57.50810238851607,0.0
66.41920553820681,27.91977094189761,2.005065357174125,50.8028495186812,0.0
68.65982833327082,27.57387329075204,1.8370720025599945,31.395884978035056,0.0
52.2376476710168,28.86826855184169,2.3444110961513385,52.53724503104193,0.0
67.69475374819748,36.58573862176656,1.4839070245278587,42.7621121088612,0.0
83.9973516249104,77.67774798818735,4.085598372942523,47.29820402136766,1.0
57.85193864111356,50.43415997297026,1.2927180683756534,48.297128742582,0.0
80.91506851922462,29.12151281972648,1.8783212325534688,51.880995661527486,0.0
59.55163686096929,34.802116633580795,2.5390783085550144,50.049813039395886,0.0
49.22188180143803,30.731650993415347,1.4432015361826258,38.75272360580059,0.0
70.99886954409213,47.434259532888206,1.667609173108686,63.2712855550037,0.0
55.23075072468099,38.1195647950675,0.744537719091503,42.123227035757,0.0
69.42381202966415,20.504085299503565,1.8020124234747763,34.06087473315993,0.0
50.24533433646128,35.05105232770652,2.390226375646203,47.85712692636668,0.0
94.63242112485288,45.3236859310108,2.341331457324057,40.67913586442643,0.0
74.77040827223121,27.097072718881822,1.998231307706492,43.92673089582303,0.0
71.49341911059881,28.771303625506302,1.557930379421,42.09571285650532,0.0
63.37099082449052,20.945050404787985,1.4006989223232578,42.17056920727616,0.0
